GEO_ID,NAME,P9_001N,P9_002N,P9_003N,P9_004N,P9_005N,P9_006N,P9_007N,P9_008N,P9_009N,P9_010N,P9_011N
860Z200US53510,53510,1426,105,1321,1304,1298,3,1,1,1,0,17
860Z200US53511,53511,48659,8736,39923,37354,30641,5625,148,679,23,238,2569
860Z200US53515,53515,2496,49,2447,2369,2323,13,9,16,0,8,78
860Z200US53516,53516,2200,36,2164,2111,2090,10,0,4,1,6,53
860Z200US53517,53517,1892,46,1846,1789,1776,4,4,4,0,1,57
860Z200US53518,53518,1411,37,1374,1318,1300,6,3,6,0,3,56
860Z200US53520,53520,6684,254,6430,6213,6135,33,15,13,1,16,217
860Z200US53521,53521,3857,120,3737,3620,3535,57,3,19,2,4,117
860Z200US53522,53522,1025,23,1002,955,939,4,3,5,0,4,47
860Z200US53523,53523,5277,126,5151,4999,4907,41,3,34,1,13,152
860Z200US53525,53525,4028,420,3608,3498,3419,48,9,12,3,7,110
860Z200US53526,53526,571,24,547,545,536,1,0,3,1,4,2
860Z200US53527,53527,10994,437,10557,10191,9624,208,26,307,1,25,366
860Z200US53528,53528,6245,201,6044,5831,5681,53,14,66,1,16,213
860Z200US53529,53529,2263,134,2129,2055,2006,13,0,33,1,2,74
860Z200US53530,53530,4683,664,4019,3912,3861,13,13,17,1,7,107
860Z200US53531,53531,4558,192,4366,4238,4051,98,11,55,1,22,128
860Z200US53532,53532,15962,720,15242,14659,13910,273,43,400,4,29,583
860Z200US53533,53533,7306,134,7172,6932,6753,41,14,117,0,7,240
860Z200US53534,53534,12752,632,12120,11724,11531,69,22,70,4,28,396
860Z200US53536,53536,9051,406,8645,8323,8161,64,15,58,4,21,322
860Z200US53537,53537,707,6,701,683,681,2,0,0,0,0,18
860Z200US53538,53538,18643,1519,17124,16539,16158,152,43,152,0,34,585
860Z200US53540,53540,125,5,120,110,107,0,0,1,0,2,10
860Z200US53541,53541,894,25,869,854,850,2,1,1,0,0,15
860Z200US53543,53543,1639,26,1613,1547,1536,8,2,0,0,1,66
860Z200US53544,53544,838,10,828,817,805,2,2,0,4,4,11
860Z200US53545,53545,23318,1530,21788,20806,19612,710,65,355,6,58,982
860Z200US53546,53546,31190,2191,28999,27722,26464,720,49,406,2,81,1277
860Z200US53548,53548,19233,1283,17950,17002,15841,747,44,308,11,51,948
860Z200US53549,53549,10199,1037,9162,8741,8547,109,26,40,0,19,421
860Z200US53550,53550,1213,25,1188,1160,1155,0,0,2,0,3,28
860Z200US53551,53551,8920,462,8458,8216,8079,38,24,59,1,15,242
860Z200US53553,53553,561,7,554,534,520,7,2,3,0,2,20
860Z200US53554,53554,1093,10,1083,1073,1063,7,0,3,0,0,10
860Z200US53555,53555,8529,204,8325,8104,7981,26,34,43,5,15,221
860Z200US53556,53556,2680,94,2586,2517,2470,9,9,19,0,10,69
860Z200US53557,53557,395,11,384,369,369,0,0,0,0,0,15
860Z200US53558,53558,12666,376,12290,11784,11251,155,30,321,6,21,506
860Z200US53559,53559,6104,684,5420,5182,4919,139,23,80,3,18,238
860Z200US53560,53560,3714,92,3622,3500,3416,31,6,33,0,14,122
860Z200US53561,53561,2016,50,1966,1915,1886,11,8,2,1,7,51
860Z200US53562,53562,29092,1723,27369,26128,22732,820,47,2417,12,100,1241
860Z200US53563,53563,11503,367,11136,10818,10568,48,28,139,1,34,318
860Z200US53565,53565,4899,77,4822,4717,4670,17,0,20,6,4,105
860Z200US53566,53566,14970,894,14076,13651,13432,88,17,90,1,23,425
860Z200US53569,53569,1147,66,1081,1054,1043,1,2,6,0,2,27
860Z200US53570,53570,2643,78,2565,2478,2451,11,3,6,0,7,87
860Z200US53571,53571,336,8,328,318,315,2,0,1,0,0,10
860Z200US53572,53572,10549,327,10222,9872,9645,85,18,81,0,43,350
860Z200US53573,53573,3018,52,2966,2885,2860,7,10,4,1,3,81
860Z200US53574,53574,4113,94,4019,3905,3856,18,5,19,0,7,114
860Z200US53575,53575,17320,686,16634,16054,15220,525,59,201,3,46,580
860Z200US53576,53576,2284,72,2212,2125,2096,19,2,3,0,5,87
860Z200US53577,53577,1385,33,1352,1331,1316,5,0,10,0,0,21
860Z200US53578,53578,6556,364,6192,5997,5908,32,10,41,4,2,195
860Z200US53579,53579,1799,104,1695,1648,1623,11,5,3,0,6,47
860Z200US53580,53580,507,8,499,483,482,0,1,0,0,0,16
860Z200US53581,53581,10024,362,9662,9358,9176,82,22,70,0,8,304
860Z200US53582,53582,1068,34,1034,1009,973,17,0,10,0,9,25
860Z200US53583,53583,5787,310,5477,5314,5231,19,16,22,1,25,163
860Z200US53584,53584,53,0,53,53,51,0,0,0,0,2,0
860Z200US53585,53585,2130,296,1834,1717,1686,17,0,8,0,6,117
860Z200US53586,53586,2101,137,1964,1929,1918,1,1,5,0,4,35
860Z200US53587,53587,1169,34,1135,1116,1107,5,1,2,0,1,19
860Z200US53588,53588,4139,99,4040,3941,3898,10,11,17,0,5,99
860Z200US53589,53589,19888,708,19180,18489,17854,289,33,258,5,50,691
860Z200US53590,53590,43684,2457,41227,39156,33260,2707,96,2878,9,206,2071
860Z200US53593,53593,28232,1191,27041,25993,23647,395,39,1808,4,100,1048
860Z200US53594,53594,5324,681,4643,4512,4399,61,11,25,2,14,131
860Z200US53597,53597,20729,885,19844,19076,18256,244,18,489,3,66,768
860Z200US53598,53598,4033,197,3836,3651,3382,145,4,100,2,18,185
860Z200US53599,53599,71,0,71,70,69,1,0,0,0,0,1
860Z200US53703,53703,38512,2378,36134,34426,28774,1441,105,3918,32,156,1708
860Z200US53704,53704,47066,4747,42319,39817,31646,5338,155,2483,18,177,2502
860Z200US53705,53705,24695,1405,23290,22101,17317,799,40,3812,6,127,1189
860Z200US53706,53706,4337,249,4088,3860,2998,66,14,765,2,15,228
860Z200US53711,53711,51448,6007,45441,43169,36549,3465,113,2844,17,181,2272
860Z200US53713,53713,23291,6373,16918,15772,9580,4476,63,1544,10,99,1146
860Z200US53714,53714,16289,1686,14603,13795,11313,1807,37,541,5,92,808
860Z200US53715,53715,16517,871,15646,14914,11578,702,62,2497,13,62,732
860Z200US53716,53716,19105,1336,17769,16940,15527,848,55,409,10,91,829
860Z200US53717,53717,12798,698,12100,11642,8835,785,15,1952,5,50,458
860Z200US53718,53718,17034,1151,15883,15097,12361,1307,62,1268,12,87,786
860Z200US53719,53719,32151,3314,28837,27459,21481,2364,66,3406,20,122,1378
860Z200US53726,53726,5286,205,5081,4842,4206,59,2,527,2,46,239
860Z200US53792,53792,0,0,0,0,0,0,0,0,0,0,0
860Z200US53801,53801,842,34,808,785,775,5,4,1,0,0,23
860Z200US53802,53802,64,0,64,64,64,0,0,0,0,0,0
860Z200US53803,53803,1258,15,1243,1217,1212,1,0,2,0,2,26
860Z200US53804,53804,1353,25,1328,1312,1304,3,1,4,0,0,16
860Z200US53805,53805,5395,132,5263,5139,4819,272,20,19,1,8,124
860Z200US53806,53806,1577,13,1564,1535,1523,2,2,5,0,3,29
860Z200US53807,53807,4565,76,4489,4406,4368,7,11,17,1,2,83
860Z200US53808,53808,1041,11,1030,1021,1004,10,1,6,0,0,9
860Z200US53809,53809,4409,139,4270,4163,4119,14,4,20,0,6,107
860Z200US53810,53810,424,23,401,393,391,0,0,2,0,0,8
860Z200US53811,53811,3213,56,3157,3113,3096,5,4,4,0,4,44
860Z200US53812,53812,406,3,403,400,398,1,0,1,0,0,3
860Z200US53813,53813,6267,120,6147,6024,5935,46,4,27,3,9,123
860Z200US53816,53816,815,18,797,777,770,1,1,5,0,0,20
860Z200US53817,53817,201,18,183,179,166,8,5,0,0,0,4
860Z200US53818,53818,15786,454,15332,14929,14328,271,24,276,4,26,403
860Z200US53820,53820,2421,28,2393,2359,2333,13,1,11,0,1,34
860Z200US53821,53821,7838,178,7660,7446,7112,237,32,47,1,17,214
860Z200US53825,53825,495,7,488,485,483,1,0,1,0,0,3
860Z200US53826,53826,1268,14,1254,1219,1208,1,3,4,0,3,35
860Z200US53827,53827,291,12,279,271,268,3,0,0,0,0,8
860Z200US53901,53901,14924,710,14214,13732,12857,586,118,133,2,36,482
860Z200US53910,53910,3264,129,3135,3021,2977,18,10,12,0,4,114
860Z200US53911,53911,1383,51,1332,1303,1287,7,0,8,0,1,29
860Z200US53913,53913,21046,1196,19850,19121,18212,249,429,175,6,50,729
860Z200US53916,53916,23057,2385,20672,19990,19408,300,43,190,0,49,682
860Z200US53919,53919,2334,125,2209,2162,2141,9,3,3,5,1,47
860Z200US53920,53920,413,7,406,399,395,0,3,1,0,0,7
860Z200US53922,53922,961,18,943,919,909,1,1,1,1,6,24
860Z200US53923,53923,2160,123,2037,1986,1967,5,2,3,0,9,51
860Z200US53924,53924,1333,15,1318,1282,1274,0,7,1,0,0,36
860Z200US53925,53925,8523,358,8165,7882,7705,82,14,64,3,14,283
860Z200US53926,53926,1785,32,1753,1713,1706,2,1,2,0,2,40
860Z200US53928,53928,143,0,143,141,138,0,0,3,0,0,2
860Z200US53929,53929,2545,57,2488,2436,2388,8,17,16,0,7,52
860Z200US53930,53930,1235,94,1141,1116,1101,3,5,5,1,1,25
860Z200US53931,53931,346,10,336,333,330,3,0,0,0,0,3
860Z200US53932,53932,2716,111,2605,2485,2446,14,10,13,0,2,120
860Z200US53933,53933,4278,240,4038,3963,3299,607,28,29,0,0,75
860Z200US53934,53934,4214,135,4079,3968,3888,28,16,20,3,13,111
860Z200US53935,53935,320,22,298,293,287,0,1,5,0,0,5
860Z200US53936,53936,1547,105,1442,1383,1346,11,5,7,1,13,59
860Z200US53937,53937,1172,13,1159,1142,1140,1,0,1,0,0,17
860Z200US53939,53939,248,7,241,235,234,0,0,0,0,1,6
860Z200US53940,53940,18,2,16,15,15,0,0,0,0,0,1
860Z200US53941,53941,3044,42,3002,2942,2906,14,6,5,0,11,60
860Z200US53942,53942,121,0,121,120,119,1,0,0,0,0,1
860Z200US53943,53943,1067,16,1051,1029,1023,4,2,0,0,0,22
860Z200US53944,53944,2370,82,2288,2204,2140,17,38,8,0,1,84
860Z200US53946,53946,4239,169,4070,3998,3948,18,7,15,0,10,72
860Z200US53947,53947,169,0,169,166,163,2,1,0,0,0,3
860Z200US53948,53948,8151,213,7938,7672,7422,123,62,47,0,18,266
860Z200US53949,53949,6084,142,5942,5774,5689,17,25,21,3,19,168
860Z200US53950,53950,5608,164,5444,5266,4766,368,79,40,0,13,178
860Z200US53951,53951,2291,258,2033,1965,1942,6,6,9,0,2,68
860Z200US53952,53952,4276,224,4052,3945,3341,469,100,22,1,12,107
860Z200US53953,53953,207,10,197,184,181,0,0,1,0,2,13
860Z200US53954,53954,6907,122,6785,6602,6513,24,19,36,0,10,183
860Z200US53955,53955,5951,105,5846,5694,5596,34,30,27,0,7,152
860Z200US53956,53956,3416,178,3238,3181,3118,22,9,20,0,12,57
860Z200US53959,53959,14298,858,13440,13054,12693,141,111,71,2,36,386
860Z200US53960,53960,3370,73,3297,3210,3160,19,5,14,0,12,87
860Z200US53961,53961,793,3,790,758,746,4,7,1,0,0,32
860Z200US53962,53962,51,1,50,42,42,0,0,0,0,0,8
860Z200US53963,53963,14078,608,13470,13186,11404,1511,154,79,2,36,284
860Z200US53964,53964,3514,124,3390,3293,3241,9,17,14,1,11,97
860Z200US53965,53965,11361,1226,10135,9787,9135,209,333,80,2,28,348
860Z200US53968,53968,2326,32,2294,2231,2200,11,6,8,0,6,63
860Z200US53969,53969,397,14,383,380,363,4,7,5,0,1,3
860Z200US54001,54001,8256,168,8088,7869,7730,43,38,35,3,20,219
860Z200US54002,54002,6741,253,6488,6252,6125,47,16,39,0,25,236
860Z200US54003,54003,1050,16,1034,1013,1002,5,2,2,0,2,21
860Z200US54004,54004,2249,25,2224,2148,2108,6,20,7,0,7,76
860Z200US54005,54005,3176,77,3099,2997,2954,8,8,13,2,12,102
860Z200US54006,54006,824,12,812,799,784,2,2,5,0,6,13
860Z200US54007,54007,1276,26,1250,1213,1193,3,3,11,0,3,37
860Z200US54009,54009,2746,95,2651,2524,2470,11,16,19,1,7,127
860Z200US54011,54011,6881,165,6716,6480,6390,27,20,26,0,17,236
860Z200US54013,54013,3482,97,3385,3272,3212,16,8,19,5,12,113
860Z200US54014,54014,2368,40,2328,2246,2226,4,6,7,0,3,82
860Z200US54015,54015,3936,142,3794,3675,3628,7,4,32,0,4,119
860Z200US54016,54016,33198,1003,32195,31041,30077,262,73,488,20,121,1154
860Z200US54017,54017,19816,520,19296,18544,18021,201,54,165,4,99,752
860Z200US54020,54020,7463,155,7308,7127,7027,26,17,37,1,19,181
860Z200US54021,54021,6934,195,6739,6527,6403,29,36,41,2,16,212
860Z200US54022,54022,23612,806,22806,21945,21144,337,146,233,8,77,861
860Z200US54023,54023,4456,94,4362,4229,4114,17,10,75,3,10,133
860Z200US54024,54024,4916,75,4841,4682,4618,20,7,26,0,11,159
860Z200US54025,54025,7336,229,7107,6830,6701,28,28,61,1,11,277
860Z200US54026,54026,2050,30,2020,1942,1918,1,6,14,0,3,78
860Z200US54027,54027,1160,20,1140,1120,1100,2,4,9,0,5,20
860Z200US54028,54028,2632,56,2576,2500,2465,10,7,16,0,2,76
860Z200US54082,54082,1787,61,1726,1649,1617,10,4,8,0,10,77
860Z200US54101,54101,2773,35,2738,2685,2656,4,14,6,0,5,53
860Z200US54102,54102,809,8,801,781,776,0,1,2,0,2,20
860Z200US54103,54103,481,9,472,451,441,1,7,1,1,0,21
860Z200US54104,54104,1159,17,1142,1103,1085,3,10,3,0,2,39
860Z200US54106,54106,4674,95,4579,4424,4312,8,30,64,0,10,155
860Z200US54107,54107,3691,66,3625,3554,3469,14,53,10,0,8,71
860Z200US54110,54110,5542,309,5233,5088,5007,18,30,21,2,10,145
860Z200US54111,54111,2164,98,2066,2007,1961,1,39,3,0,3,59
860Z200US54112,54112,2227,76,2151,2084,2055,4,14,2,0,9,67
860Z200US54113,54113,3631,107,3524,3425,3352,30,11,28,1,3,99
860Z200US54114,54114,5913,141,5772,5606,5549,7,33,8,0,9,166
860Z200US54115,54115,48710,1689,47021,45340,42052,587,1303,1272,39,87,1681
860Z200US54119,54119,613,14,599,581,563,12,3,2,0,1,18
860Z200US54120,54120,204,3,201,190,183,0,5,0,1,1,11
860Z200US54121,54121,3149,52,3097,3005,2969,7,19,1,1,8,92
860Z200US54123,54123,248,20,228,227,227,0,0,0,0,0,1
860Z200US54124,54124,3619,158,3461,3308,3089,4,197,5,0,13,153
860Z200US54125,54125,499,4,495,477,473,0,0,2,0,2,18
860Z200US54126,54126,4120,306,3814,3695,3647,13,20,10,0,5,119
860Z200US54127,54127,110,10,100,97,89,0,8,0,0,0,3
860Z200US54128,54128,1718,46,1672,1528,1083,6,436,2,0,1,144
860Z200US54129,54129,3525,268,3257,3168,3114,11,26,13,0,4,89
860Z200US54130,54130,27473,863,26610,25647,24914,214,181,272,6,60,963
860Z200US54135,54135,3016,115,2901,2837,413,2,2419,2,1,0,64
860Z200US54136,54136,6703,262,6441,6195,5889,86,23,184,0,13,246
860Z200US54137,54137,1098,21,1077,1057,1042,3,6,3,0,3,20
860Z200US54138,54138,831,13,818,804,788,0,13,0,0,3,14
860Z200US54139,54139,3244,111,3133,3046,2997,9,30,5,0,5,87
860Z200US54140,54140,8396,421,7975,7722,7468,70,52,114,3,15,253
860Z200US54141,54141,2731,55,2676,2553,2499,1,31,14,0,8,123
860Z200US54143,54143,15265,484,14781,14214,13852,130,81,106,8,37,567
860Z200US54149,54149,1201,10,1191,1168,1151,0,9,7,0,1,23
860Z200US54150,54150,1116,16,1100,1089,24,0,1065,0,0,0,11
860Z200US54151,54151,3515,66,3449,3318,3293,9,5,7,1,3,131
860Z200US54152,54152,249,35,214,201,191,2,6,0,0,2,13
860Z200US54153,54153,7323,197,7126,6857,6692,30,106,24,0,5,269
860Z200US54154,54154,5432,130,5302,5136,5014,35,61,16,0,10,166
860Z200US54155,54155,7853,313,7540,7233,5420,53,1590,154,2,14,307
860Z200US54156,54156,1544,37,1507,1459,1441,4,10,1,0,3,48
860Z200US54157,54157,5846,103,5743,5575,5492,7,21,40,0,15,168
860Z200US54159,54159,1460,13,1447,1410,1399,4,3,2,0,2,37
860Z200US54160,54160,244,8,236,233,233,0,0,0,0,0,3
860Z200US54161,54161,2789,122,2667,2591,2546,7,26,6,0,6,76
860Z200US54162,54162,9570,206,9364,9076,8899,20,78,61,0,18,288
860Z200US54165,54165,7877,184,7693,7391,6931,30,359,51,0,20,302
860Z200US54166,54166,16892,548,16344,15584,13732,72,1657,81,6,36,760
860Z200US54169,54169,3325,48,3277,3182,3133,18,3,23,0,5,95
860Z200US54170,54170,3863,191,3672,3593,3542,8,15,23,0,5,79
860Z200US54171,54171,4109,39,4070,3952,3911,4,19,16,0,2,118
860Z200US54173,54173,4086,49,4037,3898,3826,17,18,30,0,7,139
860Z200US54174,54174,3021,42,2979,2869,2616,1,241,4,1,6,110
860Z200US54175,54175,1113,9,1104,1076,1056,1,17,2,0,0,28
860Z200US54177,54177,2903,40,2863,2790,2762,5,11,7,0,5,73
860Z200US54180,54180,3268,187,3081,2990,2896,31,14,41,0,8,91
860Z200US54201,54201,5281,173,5108,4940,4859,26,25,15,2,13,168
860Z200US54202,54202,1588,74,1514,1476,1455,4,7,7,0,3,38
860Z200US54204,54204,1851,35,1816,1769,1753,5,3,6,0,2,47
860Z200US54205,54205,2116,148,1968,1926,1913,4,1,7,0,1,42
860Z200US54207,54207,174,3,171,169,167,1,1,0,0,0,2
860Z200US54208,54208,6363,144,6219,6064,5997,17,14,22,0,14,155
860Z200US54209,54209,1480,43,1437,1417,1407,1,0,3,0,6,20
860Z200US54210,54210,1050,11,1039,1014,1006,0,2,4,0,2,25
860Z200US54211,54211,332,4,328,317,317,0,0,0,0,0,11
860Z200US54212,54212,1189,54,1135,1099,1094,1,1,1,0,2,36
860Z200US54213,54213,1367,72,1295,1237,1222,3,6,3,0,3,58
860Z200US54214,54214,442,7,435,430,427,1,2,0,0,0,5
860Z200US54215,54215,200,4,196,192,192,0,0,0,0,0,4
860Z200US54216,54216,6164,260,5904,5735,5668,15,16,26,0,10,169
860Z200US54217,54217,7713,260,7453,7297,7222,7,18,34,0,16,156
860Z200US54220,54220,40737,2599,38138,36735,33819,807,204,1788,6,111,1403
860Z200US54227,54227,1555,27,1528,1498,1462,6,8,8,0,14,30
860Z200US54228,54228,2739,68,2671,2628,2597,5,9,10,0,7,43
860Z200US54229,54229,4405,98,4307,4195,4110,31,16,28,9,1,112
860Z200US54230,54230,4623,176,4447,4336,4293,2,20,12,0,9,111
860Z200US54232,54232,714,56,658,637,632,0,0,2,0,3,21
860Z200US54234,54234,2072,49,2023,1983,1966,3,0,10,0,4,40
860Z200US54235,54235,17829,763,17066,16449,16091,118,98,88,0,54,617
860Z200US54241,54241,14258,469,13789,13247,12646,156,83,318,5,39,542
860Z200US54245,54245,2184,143,2041,2002,1976,1,10,10,0,5,39
860Z200US54246,54246,777,18,759,735,718,5,3,9,0,0,24
860Z200US54247,54247,2154,45,2109,2063,2030,5,6,19,1,2,46
860Z200US54301,54301,22875,2530,20345,19317,17199,949,488,568,2,111,1028
860Z200US54302,54302,31327,10895,20432,19266,15438,1544,558,1642,17,67,1166
860Z200US54303,54303,27478,3069,24409,22903,18505,1921,1019,1342,26,90,1506
860Z200US54304,54304,27679,2091,25588,24192,20896,926,1254,1045,8,63,1396
860Z200US54307,54307,1062,80,982,982,294,645,41,2,0,0,0
860Z200US54311,54311,37532,3617,33915,32670,29492,1113,384,1573,9,99,1245
860Z200US54313,54313,39911,1204,38707,37236,35180,331,967,683,5,70,1471
860Z200US54401,54401,31727,1078,30649,29527,25220,362,144,3683,8,110,1122
860Z200US54403,54403,24712,871,23841,22799,20522,332,130,1754,10,51,1042
860Z200US54405,54405,2947,910,2037,2007,1964,13,5,19,0,6,30
860Z200US54406,54406,3647,57,3590,3495,3458,9,4,15,0,9,95
860Z200US54407,54407,1559,34,1525,1482,1460,2,9,6,0,5,43
860Z200US54408,54408,1046,8,1038,1002,978,3,11,4,0,6,36
860Z200US54409,54409,12827,320,12507,12063,11729,78,182,55,3,16,444
860Z200US54410,54410,2321,30,2291,2240,2213,2,8,10,5,2,51
860Z200US54411,54411,5025,145,4880,4807,4762,17,12,8,0,8,73
860Z200US54412,54412,2046,71,1975,1941,1926,6,6,2,0,1,34
860Z200US54413,54413,213,3,210,204,199,1,0,2,0,2,6
860Z200US54414,54414,3240,77,3163,3056,3008,4,25,16,0,3,107
860Z200US54416,54416,1655,64,1591,1423,774,4,644,0,0,1,168
860Z200US54417,54417,55,4,51,49,44,0,0,5,0,0,2
860Z200US54418,54418,1015,41,974,946,931,3,4,1,1,6,28
860Z200US54420,54420,1299,39,1260,1227,1219,1,1,3,0,3,33
860Z200US54421,54421,3651,467,3184,3096,3057,11,11,13,0,4,88
860Z200US54422,54422,1344,248,1096,1079,1067,0,5,4,0,3,17
860Z200US54423,54423,2349,47,2302,2260,2241,5,6,5,0,3,42
860Z200US54424,54424,1574,34,1540,1512,1483,4,17,2,0,6,28
860Z200US54425,54425,1941,235,1706,1671,1660,3,5,1,0,2,35
860Z200US54426,54426,4352,72,4280,4188,4143,10,14,16,0,5,92
860Z200US54427,54427,1128,45,1083,1055,1040,2,11,2,0,0,28
860Z200US54428,54428,1016,12,1004,968,952,0,11,2,0,3,36
860Z200US54430,54430,157,1,156,144,138,2,3,1,0,0,12
860Z200US54433,54433,1819,26,1793,1719,1709,1,4,5,0,0,74
860Z200US54435,54435,2125,28,2097,2061,2040,10,4,5,0,2,36
860Z200US54436,54436,2202,66,2136,2094,2082,4,2,2,0,4,42
860Z200US54437,54437,3265,65,3200,3163,3143,6,7,6,0,1,37
860Z200US54440,54440,2992,52,2940,2851,2796,8,13,31,0,3,89
860Z200US54441,54441,816,7,809,795,792,0,0,2,0,1,14
860Z200US54442,54442,1104,20,1084,1052,979,60,2,11,0,0,32
860Z200US54443,54443,2279,60,2219,2177,2144,6,3,22,0,2,42
860Z200US54446,54446,2990,84,2906,2878,2854,3,7,5,1,8,28
860Z200US54447,54447,569,8,561,549,546,3,0,0,0,0,12
860Z200US54448,54448,4280,89,4191,4103,4021,4,3,68,0,7,88
860Z200US54449,54449,26417,784,25633,24926,23995,236,59,555,13,68,707
860Z200US54450,54450,357,78,279,268,262,0,5,0,0,1,11
860Z200US54451,54451,11514,344,11170,10941,10827,36,25,43,0,10,229
860Z200US54452,54452,18851,347,18504,18022,17734,91,75,90,2,30,482
860Z200US54454,54454,1234,18,1216,1203,1191,0,4,0,0,8,13
860Z200US54455,54455,18897,343,18554,18017,17353,66,56,497,0,45,537
860Z200US54456,54456,5904,183,5721,5606,5493,32,37,27,0,17,115
860Z200US54457,54457,8478,332,8146,7919,7664,27,171,37,1,19,227
860Z200US54458,54458,94,2,92,92,92,0,0,0,0,0,0
860Z200US54459,54459,1199,13,1186,1172,1159,2,3,1,0,7,14
860Z200US54460,54460,2532,104,2428,2378,2346,5,9,5,0,13,50
860Z200US54462,54462,339,4,335,332,329,0,3,0,0,0,3
860Z200US54463,54463,714,2,712,700,686,1,10,0,0,3,12
860Z200US54464,54464,31,0,31,29,29,0,0,0,0,0,2
860Z200US54465,54465,617,5,612,602,592,0,8,1,0,1,10
860Z200US54466,54466,2710,47,2663,2620,2597,6,14,2,0,1,43
860Z200US54467,54467,14850,771,14079,13678,12759,164,32,698,5,20,401
860Z200US54469,54469,1734,43,1691,1634,1559,15,13,39,0,8,57
860Z200US54470,54470,2022,79,1943,1875,1846,15,2,9,0,3,68
860Z200US54471,54471,1856,31,1825,1786,1712,11,13,48,0,2,39
860Z200US54473,54473,2582,61,2521,2461,2450,3,4,1,0,3,60
860Z200US54474,54474,4134,83,4051,3906,3620,37,14,222,1,12,145
860Z200US54475,54475,1498,40,1458,1417,1407,3,3,2,0,2,41
860Z200US54476,54476,19668,601,19067,18428,16125,204,91,1949,7,52,639
860Z200US54479,54479,3838,122,3716,3650,3625,10,5,6,0,4,66
860Z200US54480,54480,1275,50,1225,1198,1178,6,2,7,5,0,27
860Z200US54481,54481,28100,1045,27055,26125,23990,660,138,1264,9,64,930
860Z200US54482,54482,9108,213,8895,8637,8335,43,24,223,1,11,258
860Z200US54484,54484,4968,145,4823,4729,4672,14,15,22,3,3,94
860Z200US54485,54485,412,1,411,399,393,0,2,1,0,3,12
860Z200US54486,54486,2157,29,2128,2063,2034,4,19,3,0,3,65
860Z200US54487,54487,9750,178,9572,9290,9186,14,38,36,0,16,282
860Z200US54488,54488,1192,82,1110,1082,1077,0,0,0,2,3,28
860Z200US54489,54489,1491,24,1467,1430,1377,0,35,12,2,4,37
860Z200US54490,54490,891,26,865,839,837,0,1,0,0,1,26
860Z200US54491,54491,1591,38,1553,1506,1478,15,8,5,0,0,47
860Z200US54493,54493,660,9,651,637,632,0,5,0,0,0,14
860Z200US54494,54494,27420,832,26588,25846,24755,225,185,594,8,79,742
860Z200US54495,54495,7638,349,7289,6978,6572,80,84,215,1,26,311
860Z200US54498,54498,2440,57,2383,2349,2329,6,9,4,0,1,34
860Z200US54499,54499,3005,135,2870,2747,2598,11,123,7,0,8,123
860Z200US54501,54501,20591,346,20245,19632,19108,137,236,109,9,33,613
860Z200US54511,54511,1335,18,1317,1285,1246,3,29,5,0,2,32
860Z200US54512,54512,1007,10,997,978,956,1,13,5,0,3,19
860Z200US54513,54513,441,0,441,435,432,1,1,1,0,0,6
860Z200US54514,54514,1673,20,1653,1605,1578,4,13,5,2,3,48
860Z200US54515,54515,479,7,472,459,447,3,7,0,1,1,13
860Z200US54517,54517,166,5,161,155,151,2,2,0,0,0,6
